quantity,discount,supplierID,productID,shipCountry,employeeName,orderDate,categoryName,sales_amount,categoryID,shipperName,productName,shipCity,customerID,orderID,supplierName,employeeID,unitPrice,customer_segment,_score,customerName
30,0,15,33,UK,Margaret Peacock,1998-04-15 00:00:00.000,Dairy Products,75.0,4,Speedy Express,Geitost,London,EASTC,11024,Norske Meierier,4,2.50,Medium Value,75.0,Eastern Connection
21,0,2,65,UK,Margaret Peacock,1998-04-15 00:00:00.000,Condiments,442.05,2,Speedy Express,Louisiana Fiery Hot Pepper Sauce,London,EASTC,11024,New Orleans Cajun Delights,4,21.05,Medium Value,442.05,Eastern Connection
50,0,15,71,UK,Margaret Peacock,1998-04-15 00:00:00.000,Dairy Products,1075.0,4,Speedy Express,Flotemysost,London,EASTC,11024,Norske Meierier,4,21.50,Medium Value,1075.0,Eastern Connection
10,0.1,1,1,Finland,Michael Suyama,1998-04-15 00:00:00.000,Beverages,162.0,1,Federal Shipping,Chai,Oulu,WARTH,11025,Exotic Liquids,6,18.00,Medium Value,162.0,Wartian Herkku
20,0.1,6,13,Finland,Michael Suyama,1998-04-15 00:00:00.000,Seafood,108.0,8,Federal Shipping,Konbu,Oulu,WARTH,11025,Mayumi's,6,6.00,Medium Value,108.0,Wartian Herkku
8,0,7,18,Italy,Margaret Peacock,1998-04-15 00:00:00.000,Seafood,500.0,8,Speedy Express,Carnarvon Tigers,Torino,FRANS,11026,Pavlova Ltd.,4,62.50,Low Value,500.0,Franchi S.p.A.
10,0,24,51,Italy,Margaret Peacock,1998-04-15 00:00:00.000,Produce,530.0,7,Speedy Express,Manjimup Dried Apples,Torino,FRANS,11026,G'day Mate,4,53.00,Low Value,530.0,Franchi S.p.A.
30,0.25,10,24,Canada,Nancy Davolio,1998-04-16 00:00:00.000,Beverages,101.25,1,Speedy Express,Guaraná Fantástica,Tsawassen,BOTTM,11027,Refrescos Americanas LTDA,1,4.50,High Value,101.25,Bottom-Dollar Markets
21,0.25,29,62,Canada,Nancy Davolio,1998-04-16 00:00:00.000,Confections,776.4749999999999,3,Speedy Express,Tarte au sucre,Tsawassen,BOTTM,11027,Forêts d'érables,1,49.30,High Value,776.4749999999999,Bottom-Dollar Markets
35,0,25,55,Germany,Andrew Fuller,1998-04-16 00:00:00.000,Meat/Poultry,840.0,6,Speedy Express,Pâté chinois,Brandenburg,KOENE,11028,Ma Maison,2,24.00,High Value,840.0,Königlich Essen
24,0,28,59,Germany,Andrew Fuller,1998-04-16 00:00:00.000,Dairy Products,1320.0,4,Speedy Express,Raclette Courdavault,Brandenburg,KOENE,11028,Gai pâturage,2,55.00,High Value,1320.0,Königlich Essen
20,0,26,56,Switzerland,Margaret Peacock,1998-04-16 00:00:00.000,Grains/Cereals,760.0,5,Speedy Express,Gnocchi di nonna Alice,Bern,CHOPS,11029,Pasta Buttini s.r.l.,4,38.00,Medium Value,760.0,Chop-suey Chinese
12,0,7,63,Switzerland,Margaret Peacock,1998-04-16 00:00:00.000,Condiments,526.8,2,Speedy Express,Vegie-spread,Bern,CHOPS,11029,Pavlova Ltd.,4,43.90,Medium Value,526.8,Chop-suey Chinese
100,0.25,1,2,USA,Robert King,1998-04-17 00:00:00.000,Beverages,1425.0,1,United Package,Chang,Boise,SAVEA,11030,Exotic Liquids,7,19.00,High Value,1425.0,Save-a-lot Markets
70,0,2,5,USA,Robert King,1998-04-17 00:00:00.000,Condiments,1494.5,2,United Package,Chef Anton's Gumbo Mix,Boise,SAVEA,11030,New Orleans Cajun Delights,7,21.35,High Value,1494.5,Save-a-lot Markets
60,0.25,12,29,USA,Robert King,1998-04-17 00:00:00.000,Meat/Poultry,5570.55,6,United Package,Thüringer Rostbratwurst,Boise,SAVEA,11030,Plutzer Lebensmittelgroßmärkte AG,7,123.79,High Value,5570.55,Save-a-lot Markets
100,0.25,28,59,USA,Robert King,1998-04-17 00:00:00.000,Dairy Products,4125.0,4,United Package,Raclette Courdavault,Boise,SAVEA,11030,Gai pâturage,7,55.00,High Value,4125.0,Save-a-lot Markets
45,0,1,1,USA,Michael Suyama,1998-04-17 00:00:00.000,Beverages,810.0,1,United Package,Chai,Boise,SAVEA,11031,Exotic Liquids,6,18.00,High Value,810.0,Save-a-lot Markets
80,0,6,13,USA,Michael Suyama,1998-04-17 00:00:00.000,Seafood,480.0,8,United Package,Konbu,Boise,SAVEA,11031,Mayumi's,6,6.00,High Value,480.0,Save-a-lot Markets
21,0,10,24,USA,Michael Suyama,1998-04-17 00:00:00.000,Beverages,94.5,1,United Package,Guaraná Fantástica,Boise,SAVEA,11031,Refrescos Americanas LTDA,6,4.50,High Value,94.5,Save-a-lot Markets
20,0,12,64,USA,Michael Suyama,1998-04-17 00:00:00.000,Grains/Cereals,665.0,5,United Package,Wimmers gute Semmelknödel,Boise,SAVEA,11031,Plutzer Lebensmittelgroßmärkte AG,6,33.25,High Value,665.0,Save-a-lot Markets
16,0,15,71,USA,Michael Suyama,1998-04-17 00:00:00.000,Dairy Products,344.0,4,United Package,Flotemysost,Boise,SAVEA,11031,Norske Meierier,6,21.50,High Value,344.0,Save-a-lot Markets
35,0,17,36,USA,Andrew Fuller,1998-04-17 00:00:00.000,Seafood,665.0,8,Federal Shipping,Inlagd Sill,Seattle,WHITC,11032,Svensk Sjöföda AB,2,19.00,High Value,665.0,White Clover Markets
25,0,18,38,USA,Andrew Fuller,1998-04-17 00:00:00.000,Beverages,6587.5,1,Federal Shipping,Côte de Blaye,Seattle,WHITC,11032,Aux joyeux ecclésiastiques,2,263.50,High Value,6587.5,White Clover Markets
30,0,28,59,USA,Andrew Fuller,1998-04-17 00:00:00.000,Dairy Products,1650.0,4,Federal Shipping,Raclette Courdavault,Seattle,WHITC,11032,Gai pâturage,2,55.00,High Value,1650.0,White Clover Markets
70,0.1,24,53,Switzerland,Robert King,1998-04-17 00:00:00.000,Meat/Poultry,2066.4,6,Federal Shipping,Perth Pasties,Genève,RICSU,11033,G'day Mate,7,32.80,High Value,2066.4,Richter Supermarkt
36,0.1,15,69,Switzerland,Robert King,1998-04-17 00:00:00.000,Dairy Products,1166.4,4,Federal Shipping,Gudbrandsdalsost,Genève,RICSU,11033,Norske Meierier,7,36.00,High Value,1166.4,Richter Supermarkt
15,0.1,8,21,USA,Laura Callahan,1998-04-20 00:00:00.000,Confections,135.0,3,Speedy Express,Sir Rodney's Scones,Anchorage,OLDWO,11034,Specialty Biscuits Ltd.,8,10.00,Medium Value,135.0,Old World Delicatessen
12,0,20,44,USA,Laura Callahan,1998-04-20 00:00:00.000,Condiments,233.39999999999998,2,Speedy Express,Gula Malacca,Anchorage,OLDWO,11034,Leka Trading,8,19.45,Medium Value,233.39999999999998,Old World Delicatessen
6,0,29,61,USA,Laura Callahan,1998-04-20 00:00:00.000,Condiments,171.0,2,Speedy Express,Sirop d'érable,Anchorage,OLDWO,11034,Forêts d'érables,8,28.50,Medium Value,171.0,Old World Delicatessen
10,0,1,1,Belgium,Andrew Fuller,1998-04-20 00:00:00.000,Beverages,180.0,1,United Package,Chai,Charleroi,SUPRD,11035,Exotic Liquids,2,18.00,High Value,180.0,Suprêmes délices
60,0,16,35,Belgium,Andrew Fuller,1998-04-20 00:00:00.000,Beverages,1080.0,1,United Package,Steeleye Stout,Charleroi,SUPRD,11035,Bigfoot Breweries,2,18.00,High Value,1080.0,Suprêmes délices
30,0,20,42,Belgium,Andrew Fuller,1998-04-20 00:00:00.000,Grains/Cereals,420.0,5,United Package,Singaporean Hokkien Fried Mee,Charleroi,SUPRD,11035,Leka Trading,2,14.00,High Value,420.0,Suprêmes délices
10,0,25,54,Belgium,Andrew Fuller,1998-04-20 00:00:00.000,Meat/Poultry,74.5,6,United Package,Tourtière,Charleroi,SUPRD,11035,Ma Maison,2,7.45,High Value,74.5,Suprêmes délices
7,0,6,13,Germany,Laura Callahan,1998-04-20 00:00:00.000,Seafood,42.0,8,Federal Shipping,Konbu,Aachen,DRACD,11036,Mayumi's,8,6.00,Low Value,42.0,Drachenblut Delikatessen
30,0,28,59,Germany,Laura Callahan,1998-04-20 00:00:00.000,Dairy Products,1650.0,4,Federal Shipping,Raclette Courdavault,Aachen,DRACD,11036,Gai pâturage,8,55.00,Low Value,1650.0,Drachenblut Delikatessen
4,0,7,70,Spain,Robert King,1998-04-21 00:00:00.000,Beverages,60.0,1,Speedy Express,Outback Lager,Sevilla,GODOS,11037,Pavlova Ltd.,7,15.00,Medium Value,60.0,Godos Cocina Típica
5,0.2,19,40,Belgium,Nancy Davolio,1998-04-21 00:00:00.000,Seafood,73.60000000000001,8,United Package,Boston Crab Meat,Charleroi,SUPRD,11038,New England Seafood Cannery,1,18.40,High Value,73.60000000000001,Suprêmes délices
2,0,24,52,Belgium,Nancy Davolio,1998-04-21 00:00:00.000,Grains/Cereals,14.0,5,United Package,Filo Mix,Charleroi,SUPRD,11038,G'day Mate,1,7.00,High Value,14.0,Suprêmes délices
30,0,15,71,Belgium,Nancy Davolio,1998-04-21 00:00:00.000,Dairy Products,645.0,4,United Package,Flotemysost,Charleroi,SUPRD,11038,Norske Meierier,1,21.50,High Value,645.0,Suprêmes délices
20,0,12,28,Venezuela,Nancy Davolio,1998-04-21 00:00:00.000,Produce,912.0,7,United Package,Rössle Sauerkraut,I. de Margarita,LINOD,11039,Plutzer Lebensmittelgroßmärkte AG,1,45.60,Medium Value,912.0,LINO-Delicateses
24,0,16,35,Venezuela,Nancy Davolio,1998-04-21 00:00:00.000,Beverages,432.0,1,United Package,Steeleye Stout,I. de Margarita,LINOD,11039,Bigfoot Breweries,1,18.00,Medium Value,432.0,LINO-Delicateses
60,0,23,49,Venezuela,Nancy Davolio,1998-04-21 00:00:00.000,Confections,1200.0,3,United Package,Maxilaku,I. de Margarita,LINOD,11039,Karkki Oy,1,20.00,Medium Value,1200.0,LINO-Delicateses
28,0,26,57,Venezuela,Nancy Davolio,1998-04-21 00:00:00.000,Grains/Cereals,546.0,5,United Package,Ravioli Angelo,I. de Margarita,LINOD,11039,Pasta Buttini s.r.l.,1,19.50,Medium Value,546.0,LINO-Delicateses
20,0,8,21,USA,Margaret Peacock,1998-04-22 00:00:00.000,Confections,200.0,3,Federal Shipping,Sir Rodney's Scones,Eugene,GREAL,11040,Specialty Biscuits Ltd.,4,10.00,High Value,200.0,Great Lakes Food Market
30,0.2,1,2,Switzerland,Janet Leverling,1998-04-22 00:00:00.000,Beverages,456.0,1,United Package,Chang,Bern,CHOPS,11041,Exotic Liquids,3,19.00,Medium Value,456.0,Chop-suey Chinese
30,0,7,63,Switzerland,Janet Leverling,1998-04-22 00:00:00.000,Condiments,1317.0,2,United Package,Vegie-spread,Bern,CHOPS,11041,Pavlova Ltd.,3,43.90,Medium Value,1317.0,Chop-suey Chinese
15,0,20,44,Brazil,Andrew Fuller,1998-04-22 00:00:00.000,Condiments,291.75,2,Speedy Express,Gula Malacca,Sao Paulo,COMMI,11042,Leka Trading,2,19.45,Low Value,291.75,Comércio Mineiro
4,0,29,61,Brazil,Andrew Fuller,1998-04-22 00:00:00.000,Condiments,114.0,2,Speedy Express,Sirop d'érable,Sao Paulo,COMMI,11042,Forêts d'érables,2,28.50,Low Value,114.0,Comércio Mineiro
10,0,5,11,France,Steven Buchanan,1998-04-22 00:00:00.000,Dairy Products,210.0,4,United Package,Queso Cabrales,Paris,SPECD,11043,Cooperativa de Quesos 'Las Cabras',5,21.00,Low Value,210.0,Spécialités du monde
12,0,29,62,Poland,Margaret Peacock,1998-04-23 00:00:00.000,Confections,591.5999999999999,3,Speedy Express,Tarte au sucre,Warszawa,WOLZA,11044,Forêts d'érables,4,49.30,Low Value,591.5999999999999,Wolski  Zajazd
15,0,15,33,Canada,Michael Suyama,1998-04-23 00:00:00.000,Dairy Products,37.5,4,United Package,Geitost,Tsawassen,BOTTM,11045,Norske Meierier,6,2.50,High Value,37.5,Bottom-Dollar Markets
24,0,24,51,Canada,Michael Suyama,1998-04-23 00:00:00.000,Produce,1272.0,7,United Package,Manjimup Dried Apples,Tsawassen,BOTTM,11045,G'day Mate,6,53.00,High Value,1272.0,Bottom-Dollar Markets
20,0.05,5,12,Germany,Laura Callahan,1998-04-23 00:00:00.000,Dairy Products,722.0,4,United Package,Queso Manchego La Pastora,Stuttgart,WANDK,11046,Cooperativa de Quesos 'Las Cabras',8,38.00,Medium Value,722.0,Die Wandernde Kuh
15,0.05,14,32,Germany,Laura Callahan,1998-04-23 00:00:00.000,Dairy Products,456.0,4,United Package,Mascarpone Fabioli,Stuttgart,WANDK,11046,Formaggi Fortini s.r.l.,8,32.00,Medium Value,456.0,Die Wandernde Kuh
18,0.05,16,35,Germany,Laura Callahan,1998-04-23 00:00:00.000,Beverages,307.8,1,United Package,Steeleye Stout,Stuttgart,WANDK,11046,Bigfoot Breweries,8,18.00,Medium Value,307.8,Die Wandernde Kuh
25,0.25,1,1,UK,Robert King,1998-04-24 00:00:00.000,Beverages,337.5,1,Federal Shipping,Chai,London,EASTC,11047,Exotic Liquids,7,18.00,Medium Value,337.5,Eastern Connection
30,0.25,2,5,UK,Robert King,1998-04-24 00:00:00.000,Condiments,480.375,2,Federal Shipping,Chef Anton's Gumbo Mix,London,EASTC,11047,New Orleans Cajun Delights,7,21.35,Medium Value,480.375,Eastern Connection
42,0,8,68,Canada,Robert King,1998-04-24 00:00:00.000,Confections,525.0,3,Federal Shipping,Scottish Longbreads,Tsawassen,BOTTM,11048,Specialty Biscuits Ltd.,7,12.50,High Value,525.0,Bottom-Dollar Markets
10,0.2,1,2,Brazil,Janet Leverling,1998-04-24 00:00:00.000,Beverages,152.0,1,Speedy Express,Chang,Campinas,GOURL,11049,Exotic Liquids,3,19.00,Medium Value,152.0,Gourmet Lanchonetes
4,0.2,5,12,Brazil,Janet Leverling,1998-04-24 00:00:00.000,Dairy Products,121.60000000000001,4,Speedy Express,Queso Manchego La Pastora,Campinas,GOURL,11049,Cooperativa de Quesos 'Las Cabras',3,38.00,Medium Value,121.60000000000001,Gourmet Lanchonetes
50,0.1,23,76,Sweden,Laura Callahan,1998-04-27 00:00:00.000,Beverages,810.0,1,United Package,Lakkalikööri,Bräcke,FOLKO,11050,Karkki Oy,8,18.00,High Value,810.0,Folk och fä HB
10,0.2,10,24,France,Robert King,1998-04-27 00:00:00.000,Beverages,36.0,1,Federal Shipping,Guaraná Fantástica,Toulouse,LAMAI,11051,Refrescos Americanas LTDA,7,4.50,Medium Value,36.0,La maison d'Asie
30,0.2,20,43,Brazil,Janet Leverling,1998-04-27 00:00:00.000,Beverages,1104.0,1,Speedy Express,Ipoh Coffee,Rio de Janeiro,HANAR,11052,Leka Trading,3,46.00,High Value,1104.0,Hanari Carnes
10,0.2,29,61,Brazil,Janet Leverling,1998-04-27 00:00:00.000,Condiments,228.0,2,Speedy Express,Sirop d'érable,Rio de Janeiro,HANAR,11052,Forêts d'érables,3,28.50,High Value,228.0,Hanari Carnes
35,0.2,7,18,Austria,Andrew Fuller,1998-04-27 00:00:00.000,Seafood,1750.0,8,United Package,Carnarvon Tigers,Salzburg,PICCO,11053,Pavlova Ltd.,2,62.50,High Value,1750.0,Piccolo und mehr
20,0,14,32,Austria,Andrew Fuller,1998-04-27 00:00:00.000,Dairy Products,640.0,4,United Package,Mascarpone Fabioli,Salzburg,PICCO,11053,Formaggi Fortini s.r.l.,2,32.00,High Value,640.0,Piccolo und mehr
25,0.2,12,64,Austria,Andrew Fuller,1998-04-27 00:00:00.000,Grains/Cereals,665.0,5,United Package,Wimmers gute Semmelknödel,Salzburg,PICCO,11053,Plutzer Lebensmittelgroßmärkte AG,2,33.25,High Value,665.0,Piccolo und mehr
10,0,15,33,Argentina,Laura Callahan,1998-04-28 00:00:00.000,Dairy Products,25.0,4,Speedy Express,Geitost,Buenos Aires,CACTU,11054,Norske Meierier,8,2.50,Low Value,25.0,Cactus Comidas para llevar
20,0,16,67,Argentina,Laura Callahan,1998-04-28 00:00:00.000,Beverages,280.0,1,Speedy Express,Laughing Lumberjack Lager,Buenos Aires,CACTU,11054,Bigfoot Breweries,8,14.00,Low Value,280.0,Cactus Comidas para llevar
15,0,10,24,Venezuela,Robert King,1998-04-28 00:00:00.000,Beverages,67.5,1,United Package,Guaraná Fantástica,San Cristóbal,HILAA,11055,Refrescos Americanas LTDA,7,4.50,High Value,67.5,HILARION-Abastos
15,0,11,25,Venezuela,Robert King,1998-04-28 00:00:00.000,Confections,210.0,3,United Package,NuNuCa Nuß-Nougat-Creme,San Cristóbal,HILAA,11055,Heli Süßwaren GmbH & Co. KG,7,14.00,High Value,210.0,HILARION-Abastos
20,0,24,51,Venezuela,Robert King,1998-04-28 00:00:00.000,Produce,1060.0,7,United Package,Manjimup Dried Apples,San Cristóbal,HILAA,11055,G'day Mate,7,53.00,High Value,1060.0,HILARION-Abastos
20,0,26,57,Venezuela,Robert King,1998-04-28 00:00:00.000,Grains/Cereals,390.0,5,United Package,Ravioli Angelo,San Cristóbal,HILAA,11055,Pasta Buttini s.r.l.,7,19.50,High Value,390.0,HILARION-Abastos
40,0,3,7,UK,Laura Callahan,1998-04-28 00:00:00.000,Produce,1200.0,7,United Package,Uncle Bob's Organic Dried Pears,London,EASTC,11056,Grandma Kelly's Homestead,8,30.00,Medium Value,1200.0,Eastern Connection
35,0,25,55,UK,Laura Callahan,1998-04-28 00:00:00.000,Meat/Poultry,840.0,6,United Package,Pâté chinois,London,EASTC,11056,Ma Maison,8,24.00,Medium Value,840.0,Eastern Connection
50,0,28,60,UK,Laura Callahan,1998-04-28 00:00:00.000,Dairy Products,1700.0,4,United Package,Camembert Pierrot,London,EASTC,11056,Gai pâturage,8,34.00,Medium Value,1700.0,Eastern Connection
3,0,7,70,UK,Janet Leverling,1998-04-29 00:00:00.000,Beverages,45.0,1,Federal Shipping,Outback Lager,London,NORTS,11057,Pavlova Ltd.,3,15.00,Low Value,45.0,North/South
3,0,8,21,Germany,Anne Dodsworth,1998-04-29 00:00:00.000,Confections,30.0,3,Federal Shipping,Sir Rodney's Scones,Mannheim,BLAUS,11058,Specialty Biscuits Ltd.,9,10.00,Low Value,30.0,Blauer See Delikatessen
21,0,28,60,Germany,Anne Dodsworth,1998-04-29 00:00:00.000,Dairy Products,714.0,4,Federal Shipping,Camembert Pierrot,Mannheim,BLAUS,11058,Gai pâturage,9,34.00,Low Value,714.0,Blauer See Delikatessen
4,0,29,61,Germany,Anne Dodsworth,1998-04-29 00:00:00.000,Condiments,114.0,2,Federal Shipping,Sirop d'érable,Mannheim,BLAUS,11058,Forêts d'érables,9,28.50,Low Value,114.0,Blauer See Delikatessen
30,0,6,13,Brazil,Andrew Fuller,1998-04-29 00:00:00.000,Seafood,180.0,8,United Package,Konbu,Rio de Janeiro,RICAR,11059,Mayumi's,2,6.00,Medium Value,180.0,Ricardo Adocicados
12,0,7,17,Brazil,Andrew Fuller,1998-04-29 00:00:00.000,Meat/Poultry,468.0,6,United Package,Alice Mutton,Rio de Janeiro,RICAR,11059,Pavlova Ltd.,2,39.00,Medium Value,468.0,Ricardo Adocicados
35,0,28,60,Brazil,Andrew Fuller,1998-04-29 00:00:00.000,Dairy Products,1190.0,4,United Package,Camembert Pierrot,Rio de Janeiro,RICAR,11059,Gai pâturage,2,34.00,Medium Value,1190.0,Ricardo Adocicados
4,0,28,60,Italy,Andrew Fuller,1998-04-30 00:00:00.000,Dairy Products,136.0,4,United Package,Camembert Pierrot,Torino,FRANS,11060,Gai pâturage,2,34.00,Low Value,136.0,Franchi S.p.A.
10,0,12,77,Italy,Andrew Fuller,1998-04-30 00:00:00.000,Condiments,130.0,2,United Package,Original Frankfurter grüne Soße,Torino,FRANS,11060,Plutzer Lebensmittelgroßmärkte AG,2,13.00,Low Value,130.0,Franchi S.p.A.
15,0,28,60,USA,Margaret Peacock,1998-04-30 00:00:00.000,Dairy Products,510.0,4,Federal Shipping,Camembert Pierrot,Eugene,GREAL,11061,Gai pâturage,4,34.00,High Value,510.0,Great Lakes Food Market
10,0.2,24,53,Italy,Margaret Peacock,1998-04-30 00:00:00.000,Meat/Poultry,262.40000000000003,6,United Package,Perth Pasties,Reggio Emilia,REGGC,11062,G'day Mate,4,32.80,Medium Value,262.40000000000003,Reggiani Caseifici
12,0.2,7,70,Italy,Margaret Peacock,1998-04-30 00:00:00.000,Beverages,144.0,1,United Package,Outback Lager,Reggio Emilia,REGGC,11062,Pavlova Ltd.,4,15.00,Medium Value,144.0,Reggiani Caseifici
30,0,16,34,Ireland,Janet Leverling,1998-04-30 00:00:00.000,Beverages,420.0,1,United Package,Sasquatch Ale,Cork,HUNGO,11063,Bigfoot Breweries,3,14.00,High Value,420.0,Hungry Owl All-Night Grocers
40,0.1,19,40,Ireland,Janet Leverling,1998-04-30 00:00:00.000,Seafood,662.4,8,United Package,Boston Crab Meat,Cork,HUNGO,11063,New England Seafood Cannery,3,18.40,High Value,662.4,Hungry Owl All-Night Grocers
30,0.1,19,41,Ireland,Janet Leverling,1998-04-30 00:00:00.000,Seafood,260.55,8,United Package,Jack's New England Clam Chowder,Cork,HUNGO,11063,New England Seafood Cannery,3,9.65,High Value,260.55,Hungry Owl All-Night Grocers
77,0.1,7,17,USA,Nancy Davolio,1998-05-01 00:00:00.000,Meat/Poultry,2702.7000000000003,6,Speedy Express,Alice Mutton,Boise,SAVEA,11064,Pavlova Ltd.,1,39.00,High Value,2702.7000000000003,Save-a-lot Markets
12,0,19,41,USA,Nancy Davolio,1998-05-01 00:00:00.000,Seafood,115.80000000000001,8,Speedy Express,Jack's New England Clam Chowder,Boise,SAVEA,11064,New England Seafood Cannery,1,9.65,High Value,115.80000000000001,Save-a-lot Markets
25,0.1,24,53,USA,Nancy Davolio,1998-05-01 00:00:00.000,Meat/Poultry,737.9999999999999,6,Speedy Express,Perth Pasties,Boise,SAVEA,11064,G'day Mate,1,32.80,High Value,737.9999999999999,Save-a-lot Markets
4,0.1,25,55,USA,Nancy Davolio,1998-05-01 00:00:00.000,Meat/Poultry,86.4,6,Speedy Express,Pâté chinois,Boise,SAVEA,11064,Ma Maison,1,24.00,High Value,86.4,Save-a-lot Markets
55,0,8,68,USA,Nancy Davolio,1998-05-01 00:00:00.000,Confections,687.5,3,Speedy Express,Scottish Longbreads,Boise,SAVEA,11064,Specialty Biscuits Ltd.,1,12.50,High Value,687.5,Save-a-lot Markets
4,0.25,13,30,Venezuela,Laura Callahan,1998-05-01 00:00:00.000,Seafood,77.67,8,Speedy Express,Nord-Ost Matjeshering,Barquisimeto,LILAS,11065,Nord-Ost-Fisch Handelsgesellschaft mbH,8,25.89,Medium Value,77.67,LILA-Supermercado
20,0.25,25,54,Venezuela,Laura Callahan,1998-05-01 00:00:00.000,Meat/Poultry,111.75,6,Speedy Express,Tourtière,Barquisimeto,LILAS,11065,Ma Maison,8,7.45,Medium Value,111.75,LILA-Supermercado
3,0,7,16,USA,Robert King,1998-05-01 00:00:00.000,Confections,52.349999999999994,3,United Package,Pavlova,Seattle,WHITC,11066,Pavlova Ltd.,7,17.45,High Value,52.349999999999994,White Clover Markets
42,0,8,19,USA,Robert King,1998-05-01 00:00:00.000,Confections,386.4,3,United Package,Teatime Chocolate Biscuits,Seattle,WHITC,11066,Specialty Biscuits Ltd.,7,9.20,High Value,386.4,White Clover Markets
35,0,16,34,USA,Robert King,1998-05-01 00:00:00.000,Beverages,490.0,1,United Package,Sasquatch Ale,Seattle,WHITC,11066,Bigfoot Breweries,7,14.00,High Value,490.0,White Clover Markets
9,0,19,41,Germany,Nancy Davolio,1998-05-04 00:00:00.000,Seafood,86.85000000000001,8,United Package,Jack's New England Clam Chowder,Aachen,DRACD,11067,New England Seafood Cannery,1,9.65,Low Value,86.85000000000001,Drachenblut Delikatessen
8,0.15,12,28,Brazil,Laura Callahan,1998-05-04 00:00:00.000,Produce,310.08,7,United Package,Rössle Sauerkraut,Sao Paulo,QUEEN,11068,Plutzer Lebensmittelgroßmärkte AG,8,45.60,High Value,310.08,Queen Cozinha
36,0.15,20,43,Brazil,Laura Callahan,1998-05-04 00:00:00.000,Beverages,1407.6,1,United Package,Ipoh Coffee,Sao Paulo,QUEEN,11068,Leka Trading,8,46.00,High Value,1407.6,Queen Cozinha
28,0.15,12,77,Brazil,Laura Callahan,1998-05-04 00:00:00.000,Condiments,309.4,2,United Package,Original Frankfurter grüne Soße,Sao Paulo,QUEEN,11068,Plutzer Lebensmittelgroßmärkte AG,8,13.00,High Value,309.4,Queen Cozinha
20,0,18,39,Mexico,Nancy Davolio,1998-05-04 00:00:00.000,Beverages,360.0,1,United Package,Chartreuse verte,México D.F.,TORTU,11069,Aux joyeux ecclésiastiques,1,18.00,Medium Value,360.0,Tortuga Restaurante
40,0.15,1,1,Germany,Andrew Fuller,1998-05-05 00:00:00.000,Beverages,612.0,1,Speedy Express,Chai,Frankfurt a.M.,LEHMS,11070,Exotic Liquids,2,18.00,High Value,612.0,Lehmanns Marktstand
20,0.15,1,2,Germany,Andrew Fuller,1998-05-05 00:00:00.000,Beverages,323.0,1,Speedy Express,Chang,Frankfurt a.M.,LEHMS,11070,Exotic Liquids,2,19.00,High Value,323.0,Lehmanns Marktstand
30,0.15,7,16,Germany,Andrew Fuller,1998-05-05 00:00:00.000,Confections,444.97499999999997,3,Speedy Express,Pavlova,Frankfurt a.M.,LEHMS,11070,Pavlova Ltd.,2,17.45,High Value,444.97499999999997,Lehmanns Marktstand
20,0,14,31,Germany,Andrew Fuller,1998-05-05 00:00:00.000,Dairy Products,250.0,4,Speedy Express,Gorgonzola Telino,Frankfurt a.M.,LEHMS,11070,Formaggi Fortini s.r.l.,2,12.50,High Value,250.0,Lehmanns Marktstand
