productName,_score,supplierID,quantity,shipCity,categoryName,customerName,supplierName,shipCountry,productID,sales_amount,employeeName,shipperName,unitPrice,orderDate,customer_segment,orderID,categoryID,customerID,discount,employeeID
Filo Mix,39.9,24,6,Sao Paulo,Grains/Cereals,Queen Cozinha,G'day Mate,Brazil,52,39.9,Laura Callahan,Speedy Express,7.00,1998-03-19 00:00:00.000,High Value,10961,5,QUEEN,0.05,8
Lakkalikööri,1080.0,23,60,Sao Paulo,Beverages,Queen Cozinha,Karkki Oy,Brazil,76,1080.0,Laura Callahan,Speedy Express,18.00,1998-03-19 00:00:00.000,High Value,10961,1,QUEEN,0,8
Uncle Bob's Organic Dried Pears,1350.0,3,45,Cunewalde,Produce,QUICK-Stop,Grandma Kelly's Homestead,Germany,7,1350.0,Laura Callahan,United Package,30.00,1998-03-19 00:00:00.000,High Value,10962,7,QUICK,0,8
Konbu,462.0,6,77,Cunewalde,Seafood,QUICK-Stop,Mayumi's,Germany,13,462.0,Laura Callahan,United Package,6.00,1998-03-19 00:00:00.000,High Value,10962,8,QUICK,0,8
Perth Pasties,656.0,24,20,Cunewalde,Meat/Poultry,QUICK-Stop,G'day Mate,Germany,53,656.0,Laura Callahan,United Package,32.80,1998-03-19 00:00:00.000,High Value,10962,6,QUICK,0,8
Gudbrandsdalsost,324.0,15,9,Cunewalde,Dairy Products,QUICK-Stop,Norske Meierier,Germany,69,324.0,Laura Callahan,United Package,36.00,1998-03-19 00:00:00.000,High Value,10962,4,QUICK,0,8
Lakkalikööri,792.0,23,44,Cunewalde,Beverages,QUICK-Stop,Karkki Oy,Germany,76,792.0,Laura Callahan,United Package,18.00,1998-03-19 00:00:00.000,High Value,10962,1,QUICK,0,8
Camembert Pierrot,57.8,28,2,Lisboa,Dairy Products,Furia Bacalhau e Frutos do Mar,Gai pâturage,Portugal,60,57.8,Anne Dodsworth,Federal Shipping,34.00,1998-03-19 00:00:00.000,Low Value,10963,4,FURIB,0.15,9
Carnarvon Tigers,375.0,7,6,Paris,Seafood,Spécialités du monde,Pavlova Ltd.,France,18,375.0,Janet Leverling,United Package,62.50,1998-03-20 00:00:00.000,Low Value,10964,8,SPECD,0,3
Côte de Blaye,1317.5,18,5,Paris,Beverages,Spécialités du monde,Aux joyeux ecclésiastiques,France,38,1317.5,Janet Leverling,United Package,263.50,1998-03-20 00:00:00.000,Low Value,10964,1,SPECD,0,3
Gudbrandsdalsost,360.0,15,10,Paris,Dairy Products,Spécialités du monde,Norske Meierier,France,69,360.0,Janet Leverling,United Package,36.00,1998-03-20 00:00:00.000,Low Value,10964,4,SPECD,0,3
Manjimup Dried Apples,848.0,24,16,Anchorage,Produce,Old World Delicatessen,G'day Mate,USA,51,848.0,Michael Suyama,Federal Shipping,53.00,1998-03-20 00:00:00.000,Medium Value,10965,7,OLDWO,0,6
Gravad lax,208.0,17,8,Bern,Seafood,Chop-suey Chinese,Svensk Sjöföda AB,Switzerland,37,208.0,Margaret Peacock,Speedy Express,26.00,1998-03-20 00:00:00.000,Medium Value,10966,8,CHOPS,0,4
Gnocchi di nonna Alice,387.59999999999997,26,12,Bern,Grains/Cereals,Chop-suey Chinese,Pasta Buttini s.r.l.,Switzerland,56,387.59999999999997,Margaret Peacock,Speedy Express,38.00,1998-03-20 00:00:00.000,Medium Value,10966,5,CHOPS,0.15,4
Tarte au sucre,502.8599999999999,29,12,Bern,Confections,Chop-suey Chinese,Forêts d'érables,Switzerland,62,502.8599999999999,Margaret Peacock,Speedy Express,49.30,1998-03-20 00:00:00.000,Medium Value,10966,3,CHOPS,0.15,4
Teatime Chocolate Biscuits,110.39999999999999,8,12,Münster,Confections,Toms Spezialitäten,Specialty Biscuits Ltd.,Germany,19,110.39999999999999,Andrew Fuller,United Package,9.20,1998-03-23 00:00:00.000,Low Value,10967,3,TOMSP,0,2
Maxilaku,800.0,23,40,Münster,Confections,Toms Spezialitäten,Karkki Oy,Germany,49,800.0,Andrew Fuller,United Package,20.00,1998-03-23 00:00:00.000,Low Value,10967,3,TOMSP,0,2
Queso Manchego La Pastora,1140.0,5,30,Graz,Dairy Products,Ernst Handel,Cooperativa de Quesos 'Las Cabras',Austria,12,1140.0,Nancy Davolio,Federal Shipping,38.00,1998-03-23 00:00:00.000,High Value,10968,4,ERNSH,0,1
Guaraná Fantástica,135.0,10,30,Graz,Beverages,Ernst Handel,Refrescos Americanas LTDA,Austria,24,135.0,Nancy Davolio,Federal Shipping,4.50,1998-03-23 00:00:00.000,High Value,10968,1,ERNSH,0,1
Wimmers gute Semmelknödel,133.0,12,4,Graz,Grains/Cereals,Ernst Handel,Plutzer Lebensmittelgroßmärkte AG,Austria,64,133.0,Nancy Davolio,Federal Shipping,33.25,1998-03-23 00:00:00.000,High Value,10968,5,ERNSH,0,1
Spegesild,108.0,21,9,Sao Paulo,Seafood,Comércio Mineiro,Lyngbysild,Brazil,46,108.0,Nancy Davolio,United Package,12.00,1998-03-23 00:00:00.000,Low Value,10969,8,COMMI,0,1
Filo Mix,224.0,24,40,Madrid,Grains/Cereals,Bólido Comidas preparadas,G'day Mate,Spain,52,224.0,Anne Dodsworth,Speedy Express,7.00,1998-03-24 00:00:00.000,Low Value,10970,5,BOLID,0.2,9
Thüringer Rostbratwurst,1733.0600000000002,12,14,Nantes,Meat/Poultry,France restauration,Plutzer Lebensmittelgroßmärkte AG,France,29,1733.0600000000002,Andrew Fuller,United Package,123.79,1998-03-24 00:00:00.000,Low Value,10971,6,FRANR,0,2
Alice Mutton,234.0,7,6,Versailles,Meat/Poultry,La corne d'abondance,Pavlova Ltd.,France,17,234.0,Margaret Peacock,United Package,39.00,1998-03-24 00:00:00.000,Low Value,10972,6,LACOR,0,4
Geitost,17.5,15,7,Versailles,Dairy Products,La corne d'abondance,Norske Meierier,France,33,17.5,Margaret Peacock,United Package,2.50,1998-03-24 00:00:00.000,Low Value,10972,4,LACOR,0,4
Gumbär Gummibärchen,156.15,11,5,Versailles,Confections,La corne d'abondance,Heli Süßwaren GmbH & Co. KG,France,26,156.15,Michael Suyama,United Package,31.23,1998-03-24 00:00:00.000,Low Value,10973,3,LACOR,0,6
Jack's New England Clam Chowder,57.900000000000006,19,6,Versailles,Seafood,La corne d'abondance,New England Seafood Cannery,France,41,57.900000000000006,Michael Suyama,United Package,9.65,1998-03-24 00:00:00.000,Low Value,10973,8,LACOR,0,6
Rhönbräu Klosterbier,77.5,12,10,Versailles,Beverages,La corne d'abondance,Plutzer Lebensmittelgroßmärkte AG,France,75,77.5,Michael Suyama,United Package,7.75,1998-03-24 00:00:00.000,Low Value,10973,1,LACOR,0,6
Vegie-spread,439.0,7,10,Lander,Condiments,Split Rail Beer & Ale,Pavlova Ltd.,USA,63,439.0,Janet Leverling,Federal Shipping,43.90,1998-03-25 00:00:00.000,Medium Value,10974,2,SPLIR,0,3
Northwoods Cranberry Sauce,640.0,3,16,Tsawassen,Condiments,Bottom-Dollar Markets,Grandma Kelly's Homestead,Canada,8,640.0,Nancy Davolio,Federal Shipping,40.00,1998-03-25 00:00:00.000,High Value,10975,2,BOTTM,0,1
Rhönbräu Klosterbier,77.5,12,10,Tsawassen,Beverages,Bottom-Dollar Markets,Plutzer Lebensmittelgroßmärkte AG,Canada,75,77.5,Nancy Davolio,Federal Shipping,7.75,1998-03-25 00:00:00.000,High Value,10975,1,BOTTM,0,1
Rössle Sauerkraut,912.0,12,20,San Cristóbal,Produce,HILARION-Abastos,Plutzer Lebensmittelgroßmärkte AG,Venezuela,28,912.0,Nancy Davolio,Speedy Express,45.60,1998-03-25 00:00:00.000,High Value,10976,7,HILAA,0,1
Chartreuse verte,540.0,18,30,Bräcke,Beverages,Folk och fä HB,Aux joyeux ecclésiastiques,Sweden,39,540.0,Laura Callahan,Federal Shipping,18.00,1998-03-26 00:00:00.000,High Value,10977,1,FOLKO,0,8
Zaanse koeken,285.0,22,30,Bräcke,Confections,Folk och fä HB,Zaanse Snoepfabriek,Sweden,47,285.0,Laura Callahan,Federal Shipping,9.50,1998-03-26 00:00:00.000,High Value,10977,3,FOLKO,0,8
Manjimup Dried Apples,530.0,24,10,Bräcke,Produce,Folk och fä HB,G'day Mate,Sweden,51,530.0,Laura Callahan,Federal Shipping,53.00,1998-03-26 00:00:00.000,High Value,10977,7,FOLKO,0,8
Vegie-spread,878.0,7,20,Bräcke,Condiments,Folk och fä HB,Pavlova Ltd.,Sweden,63,878.0,Laura Callahan,Federal Shipping,43.90,1998-03-26 00:00:00.000,High Value,10977,2,FOLKO,0,8
Northwoods Cranberry Sauce,680.0,3,20,Bruxelles,Condiments,Maison Dewey,Grandma Kelly's Homestead,Belgium,8,680.0,Anne Dodsworth,United Package,40.00,1998-03-26 00:00:00.000,Medium Value,10978,2,MAISD,0.15,9
Sir Rodney's Scones,340.0,8,40,Bruxelles,Confections,Maison Dewey,Specialty Biscuits Ltd.,Belgium,21,340.0,Anne Dodsworth,United Package,10.00,1998-03-26 00:00:00.000,Medium Value,10978,3,MAISD,0.15,9
Boston Crab Meat,184.0,19,10,Bruxelles,Seafood,Maison Dewey,New England Seafood Cannery,Belgium,40,184.0,Anne Dodsworth,United Package,18.40,1998-03-26 00:00:00.000,Medium Value,10978,8,MAISD,0,9
Gula Malacca,99.195,20,6,Bruxelles,Condiments,Maison Dewey,Leka Trading,Belgium,44,99.195,Anne Dodsworth,United Package,19.45,1998-03-26 00:00:00.000,Medium Value,10978,2,MAISD,0.15,9
Uncle Bob's Organic Dried Pears,540.0,3,18,Graz,Produce,Ernst Handel,Grandma Kelly's Homestead,Austria,7,540.0,Laura Callahan,United Package,30.00,1998-03-26 00:00:00.000,High Value,10979,7,ERNSH,0,8
Queso Manchego La Pastora,760.0,5,20,Graz,Dairy Products,Ernst Handel,Cooperativa de Quesos 'Las Cabras',Austria,12,760.0,Laura Callahan,United Package,38.00,1998-03-26 00:00:00.000,High Value,10979,4,ERNSH,0,8
Guaraná Fantástica,360.0,10,80,Graz,Beverages,Ernst Handel,Refrescos Americanas LTDA,Austria,24,360.0,Laura Callahan,United Package,4.50,1998-03-26 00:00:00.000,High Value,10979,1,ERNSH,0,8
Schoggi Schokolade,1317.0,11,30,Graz,Confections,Ernst Handel,Heli Süßwaren GmbH & Co. KG,Austria,27,1317.0,Laura Callahan,United Package,43.90,1998-03-26 00:00:00.000,High Value,10979,3,ERNSH,0,8
Gorgonzola Telino,300.0,14,24,Graz,Dairy Products,Ernst Handel,Formaggi Fortini s.r.l.,Austria,31,300.0,Laura Callahan,United Package,12.50,1998-03-26 00:00:00.000,High Value,10979,4,ERNSH,0,8
Vegie-spread,1536.5,7,35,Graz,Condiments,Ernst Handel,Pavlova Ltd.,Austria,63,1536.5,Laura Callahan,United Package,43.90,1998-03-26 00:00:00.000,High Value,10979,2,ERNSH,0,8
Rhönbräu Klosterbier,248.0,12,40,Bräcke,Beverages,Folk och fä HB,Plutzer Lebensmittelgroßmärkte AG,Sweden,75,248.0,Margaret Peacock,Speedy Express,7.75,1998-03-27 00:00:00.000,High Value,10980,1,FOLKO,0.2,4
Côte de Blaye,15810.0,18,60,Rio de Janeiro,Beverages,Hanari Carnes,Aux joyeux ecclésiastiques,Brazil,38,15810.0,Nancy Davolio,United Package,263.50,1998-03-27 00:00:00.000,High Value,10981,1,HANAR,0,1
Uncle Bob's Organic Dried Pears,600.0,3,20,Tsawassen,Produce,Bottom-Dollar Markets,Grandma Kelly's Homestead,Canada,7,600.0,Andrew Fuller,Speedy Express,30.00,1998-03-27 00:00:00.000,High Value,10982,7,BOTTM,0,2
Ipoh Coffee,414.0,20,9,Tsawassen,Beverages,Bottom-Dollar Markets,Leka Trading,Canada,43,414.0,Andrew Fuller,Speedy Express,46.00,1998-03-27 00:00:00.000,High Value,10982,1,BOTTM,0,2
Konbu,428.4,6,84,Boise,Seafood,Save-a-lot Markets,Mayumi's,USA,13,428.4,Andrew Fuller,United Package,6.00,1998-03-27 00:00:00.000,High Value,10983,8,SAVEA,0.15,2
Ravioli Angelo,292.5,26,15,Boise,Grains/Cereals,Save-a-lot Markets,Pasta Buttini s.r.l.,USA,57,292.5,Andrew Fuller,United Package,19.50,1998-03-27 00:00:00.000,High Value,10983,5,SAVEA,0,2
Pavlova,959.75,7,55,Boise,Confections,Save-a-lot Markets,Pavlova Ltd.,USA,16,959.75,Nancy Davolio,Federal Shipping,17.45,1998-03-30 00:00:00.000,High Value,10984,3,SAVEA,0,1
Guaraná Fantástica,90.0,10,20,Boise,Beverages,Save-a-lot Markets,Refrescos Americanas LTDA,USA,24,90.0,Nancy Davolio,Federal Shipping,4.50,1998-03-30 00:00:00.000,High Value,10984,1,SAVEA,0,1
Inlagd Sill,760.0,17,40,Boise,Seafood,Save-a-lot Markets,Svensk Sjöföda AB,USA,36,760.0,Nancy Davolio,Federal Shipping,19.00,1998-03-30 00:00:00.000,High Value,10984,8,SAVEA,0,1
Pavlova,565.38,7,36,Cork,Confections,Hungry Owl All-Night Grocers,Pavlova Ltd.,Ireland,16,565.38,Andrew Fuller,Speedy Express,17.45,1998-03-30 00:00:00.000,High Value,10985,3,HUNGO,0.1,2
Carnarvon Tigers,450.0,7,8,Cork,Seafood,Hungry Owl All-Night Grocers,Pavlova Ltd.,Ireland,18,450.0,Andrew Fuller,Speedy Express,62.50,1998-03-30 00:00:00.000,High Value,10985,8,HUNGO,0.1,2
Mascarpone Fabioli,1008.0,14,35,Cork,Dairy Products,Hungry Owl All-Night Grocers,Formaggi Fortini s.r.l.,Ireland,32,1008.0,Andrew Fuller,Speedy Express,32.00,1998-03-30 00:00:00.000,High Value,10985,4,HUNGO,0.1,2
Queso Cabrales,630.0,5,30,Buenos Aires,Dairy Products,Océano Atlántico Ltda.,Cooperativa de Quesos 'Las Cabras',Argentina,11,630.0,Laura Callahan,United Package,21.00,1998-03-30 00:00:00.000,Low Value,10986,4,OCEAN,0,8
Sir Rodney's Marmalade,1215.0,8,15,Buenos Aires,Confections,Océano Atlántico Ltda.,Specialty Biscuits Ltd.,Argentina,20,1215.0,Laura Callahan,United Package,81.00,1998-03-30 00:00:00.000,Low Value,10986,3,OCEAN,0,8
Lakkalikööri,180.0,23,10,Buenos Aires,Beverages,Océano Atlántico Ltda.,Karkki Oy,Argentina,76,180.0,Laura Callahan,United Package,18.00,1998-03-30 00:00:00.000,Low Value,10986,1,OCEAN,0,8
Original Frankfurter grüne Soße,195.0,12,15,Buenos Aires,Condiments,Océano Atlántico Ltda.,Plutzer Lebensmittelgroßmärkte AG,Argentina,77,195.0,Laura Callahan,United Package,13.00,1998-03-30 00:00:00.000,Low Value,10986,2,OCEAN,0,8
Uncle Bob's Organic Dried Pears,1800.0,3,60,London,Produce,Eastern Connection,Grandma Kelly's Homestead,UK,7,1800.0,Laura Callahan,Speedy Express,30.00,1998-03-31 00:00:00.000,Medium Value,10987,7,EASTC,0,8
Ipoh Coffee,276.0,20,6,London,Beverages,Eastern Connection,Leka Trading,UK,43,276.0,Laura Callahan,Speedy Express,46.00,1998-03-31 00:00:00.000,Medium Value,10987,1,EASTC,0,8
Mozzarella di Giovanni,696.0,14,20,London,Dairy Products,Eastern Connection,Formaggi Fortini s.r.l.,UK,72,696.0,Laura Callahan,Speedy Express,34.80,1998-03-31 00:00:00.000,Medium Value,10987,4,EASTC,0,8
Uncle Bob's Organic Dried Pears,1800.0,3,60,Albuquerque,Produce,Rattlesnake Canyon Grocery,Grandma Kelly's Homestead,USA,7,1800.0,Janet Leverling,United Package,30.00,1998-03-31 00:00:00.000,High Value,10988,7,RATTC,0,3
Tarte au sucre,1774.8,29,40,Albuquerque,Confections,Rattlesnake Canyon Grocery,Forêts d'érables,USA,62,1774.8,Janet Leverling,United Package,49.30,1998-03-31 00:00:00.000,High Value,10988,3,RATTC,0.1,3
Grandma's Boysenberry Spread,1000.0,3,40,Rio de Janeiro,Condiments,Que Delícia,Grandma Kelly's Homestead,Brazil,6,1000.0,Andrew Fuller,Speedy Express,25.00,1998-03-31 00:00:00.000,Low Value,10989,2,QUEDE,0,2
Queso Cabrales,315.0,5,15,Rio de Janeiro,Dairy Products,Que Delícia,Cooperativa de Quesos 'Las Cabras',Brazil,11,315.0,Andrew Fuller,Speedy Express,21.00,1998-03-31 00:00:00.000,Low Value,10989,4,QUEDE,0,2
Jack's New England Clam Chowder,38.6,19,4,Rio de Janeiro,Seafood,Que Delícia,New England Seafood Cannery,Brazil,41,38.6,Andrew Fuller,Speedy Express,9.65,1998-03-31 00:00:00.000,Low Value,10989,8,QUEDE,0,2
Sir Rodney's Scones,650.0,8,65,Graz,Confections,Ernst Handel,Specialty Biscuits Ltd.,Austria,21,650.0,Andrew Fuller,Federal Shipping,10.00,1998-04-01 00:00:00.000,High Value,10990,3,ERNSH,0,2
Sasquatch Ale,714.0,16,60,Graz,Beverages,Ernst Handel,Bigfoot Breweries,Austria,34,714.0,Andrew Fuller,Federal Shipping,14.00,1998-04-01 00:00:00.000,High Value,10990,1,ERNSH,0.15,2
Pâté chinois,1326.0,25,65,Graz,Meat/Poultry,Ernst Handel,Ma Maison,Austria,55,1326.0,Andrew Fuller,Federal Shipping,24.00,1998-04-01 00:00:00.000,High Value,10990,6,ERNSH,0.15,2
Sirop d'érable,1598.85,29,66,Graz,Condiments,Ernst Handel,Forêts d'érables,Austria,61,1598.85,Andrew Fuller,Federal Shipping,28.50,1998-04-01 00:00:00.000,High Value,10990,2,ERNSH,0.15,2
Chang,760.0,1,50,Cunewalde,Beverages,QUICK-Stop,Exotic Liquids,Germany,2,760.0,Nancy Davolio,Speedy Express,19.00,1998-04-01 00:00:00.000,High Value,10991,1,QUICK,0.2,1
Outback Lager,240.0,7,20,Cunewalde,Beverages,QUICK-Stop,Pavlova Ltd.,Germany,70,240.0,Nancy Davolio,Speedy Express,15.00,1998-04-01 00:00:00.000,High Value,10991,1,QUICK,0.2,1
Lakkalikööri,1296.0,23,90,Cunewalde,Beverages,QUICK-Stop,Karkki Oy,Germany,76,1296.0,Nancy Davolio,Speedy Express,18.00,1998-04-01 00:00:00.000,High Value,10991,1,QUICK,0.2,1
Mozzarella di Giovanni,69.6,14,2,Portland,Dairy Products,The Big Cheese,Formaggi Fortini s.r.l.,USA,72,69.6,Nancy Davolio,Federal Shipping,34.80,1998-04-01 00:00:00.000,Low Value,10992,4,THEBI,0,1
Thüringer Rostbratwurst,4642.125,12,50,Bräcke,Meat/Poultry,Folk och fä HB,Plutzer Lebensmittelgroßmärkte AG,Sweden,29,4642.125,Robert King,Federal Shipping,123.79,1998-04-01 00:00:00.000,High Value,10993,6,FOLKO,0.25,7
Jack's New England Clam Chowder,253.3125,19,35,Bräcke,Seafood,Folk och fä HB,New England Seafood Cannery,Sweden,41,253.3125,Robert King,Federal Shipping,9.65,1998-04-01 00:00:00.000,High Value,10993,8,FOLKO,0.25,7
Raclette Courdavault,940.5,28,18,Århus,Dairy Products,Vaffeljernet,Gai pâturage,Denmark,59,940.5,Andrew Fuller,Federal Shipping,55.00,1998-04-02 00:00:00.000,Medium Value,10994,4,VAFFE,0.05,2
Manjimup Dried Apples,1060.0,24,20,México D.F.,Produce,Pericles Comidas clásicas,G'day Mate,Mexico,51,1060.0,Nancy Davolio,Federal Shipping,53.00,1998-04-02 00:00:00.000,Low Value,10995,7,PERIC,0,1
Camembert Pierrot,136.0,28,4,México D.F.,Dairy Products,Pericles Comidas clásicas,Gai pâturage,Mexico,60,136.0,Nancy Davolio,Federal Shipping,34.00,1998-04-02 00:00:00.000,Low Value,10995,4,PERIC,0,1
Singaporean Hokkien Fried Mee,560.0,20,40,Cunewalde,Grains/Cereals,QUICK-Stop,Leka Trading,Germany,42,560.0,Margaret Peacock,United Package,14.00,1998-04-02 00:00:00.000,High Value,10996,5,QUICK,0,4
Mascarpone Fabioli,1600.0,14,50,Barquisimeto,Dairy Products,LILA-Supermercado,Formaggi Fortini s.r.l.,Venezuela,32,1600.0,Laura Callahan,United Package,32.00,1998-04-03 00:00:00.000,Medium Value,10997,4,LILAS,0,8
Spegesild,180.0,21,20,Barquisimeto,Seafood,LILA-Supermercado,Lyngbysild,Venezuela,46,180.0,Laura Callahan,United Package,12.00,1998-04-03 00:00:00.000,Medium Value,10997,8,LILAS,0.25,8
Filo Mix,105.0,24,20,Barquisimeto,Grains/Cereals,LILA-Supermercado,G'day Mate,Venezuela,52,105.0,Laura Callahan,United Package,7.00,1998-04-03 00:00:00.000,Medium Value,10997,5,LILAS,0.25,8
Guaraná Fantástica,54.0,10,12,Warszawa,Beverages,Wolski  Zajazd,Refrescos Americanas LTDA,Poland,24,54.0,Laura Callahan,United Package,4.50,1998-04-03 00:00:00.000,Low Value,10998,1,WOLZA,0,8
Sirop d'érable,199.5,29,7,Warszawa,Condiments,Wolski  Zajazd,Forêts d'érables,Poland,61,199.5,Laura Callahan,United Package,28.50,1998-04-03 00:00:00.000,Low Value,10998,2,WOLZA,0,8
Longlife Tofu,200.0,4,20,Warszawa,Produce,Wolski  Zajazd,Tokyo Traders,Poland,74,200.0,Laura Callahan,United Package,10.00,1998-04-03 00:00:00.000,Low Value,10998,7,WOLZA,0,8
Rhönbräu Klosterbier,232.5,12,30,Warszawa,Beverages,Wolski  Zajazd,Plutzer Lebensmittelgroßmärkte AG,Poland,75,232.5,Laura Callahan,United Package,7.75,1998-04-03 00:00:00.000,Low Value,10998,1,WOLZA,0,8
Jack's New England Clam Chowder,183.35,19,20,Köln,Seafood,Ottilies Käseladen,New England Seafood Cannery,Germany,41,183.35,Michael Suyama,United Package,9.65,1998-04-03 00:00:00.000,Medium Value,10999,8,OTTIK,0.05,6
Manjimup Dried Apples,755.25,24,15,Köln,Produce,Ottilies Käseladen,G'day Mate,Germany,51,755.25,Michael Suyama,United Package,53.00,1998-04-03 00:00:00.000,Medium Value,10999,7,OTTIK,0.05,6
Original Frankfurter grüne Soße,259.34999999999997,12,21,Köln,Condiments,Ottilies Käseladen,Plutzer Lebensmittelgroßmärkte AG,Germany,77,259.34999999999997,Michael Suyama,United Package,13.00,1998-04-03 00:00:00.000,Medium Value,10999,2,OTTIK,0.05,6
Chef Anton's Cajun Seasoning,412.5,2,25,Albuquerque,Condiments,Rattlesnake Canyon Grocery,New Orleans Cajun Delights,USA,4,412.5,Andrew Fuller,Federal Shipping,22.00,1998-04-06 00:00:00.000,High Value,11000,2,RATTC,0.25,2
Guaraná Fantástica,101.25,10,30,Albuquerque,Beverages,Rattlesnake Canyon Grocery,Refrescos Americanas LTDA,USA,24,101.25,Andrew Fuller,Federal Shipping,4.50,1998-04-06 00:00:00.000,High Value,11000,1,RATTC,0.25,2
Original Frankfurter grüne Soße,390.0,12,30,Albuquerque,Condiments,Rattlesnake Canyon Grocery,Plutzer Lebensmittelgroßmärkte AG,USA,77,390.0,Andrew Fuller,Federal Shipping,13.00,1998-04-06 00:00:00.000,High Value,11000,2,RATTC,0,2
Uncle Bob's Organic Dried Pears,1800.0,3,60,Bräcke,Produce,Folk och fä HB,Grandma Kelly's Homestead,Sweden,7,1800.0,Andrew Fuller,United Package,30.00,1998-04-06 00:00:00.000,High Value,11001,7,FOLKO,0,2
Gustaf's Knäckebröd,525.0,9,25,Bräcke,Grains/Cereals,Folk och fä HB,PB Knäckebröd AB,Sweden,22,525.0,Andrew Fuller,United Package,21.00,1998-04-06 00:00:00.000,High Value,11001,5,FOLKO,0,2
Spegesild,300.0,21,25,Bräcke,Seafood,Folk och fä HB,Lyngbysild,Sweden,46,300.0,Andrew Fuller,United Package,12.00,1998-04-06 00:00:00.000,High Value,11001,8,FOLKO,0,2
Pâté chinois,144.0,25,6,Bräcke,Meat/Poultry,Folk och fä HB,Ma Maison,Sweden,55,144.0,Andrew Fuller,United Package,24.00,1998-04-06 00:00:00.000,High Value,11001,6,FOLKO,0,2
Konbu,336.0,6,56,Boise,Seafood,Save-a-lot Markets,Mayumi's,USA,13,336.0,Margaret Peacock,Speedy Express,6.00,1998-04-06 00:00:00.000,High Value,11002,8,SAVEA,0,4
Steeleye Stout,229.5,16,15,Boise,Beverages,Save-a-lot Markets,Bigfoot Breweries,USA,35,229.5,Margaret Peacock,Speedy Express,18.00,1998-04-06 00:00:00.000,High Value,11002,1,SAVEA,0.15,4
Singaporean Hokkien Fried Mee,285.59999999999997,20,24,Boise,Grains/Cereals,Save-a-lot Markets,Leka Trading,USA,42,285.59999999999997,Margaret Peacock,Speedy Express,14.00,1998-04-06 00:00:00.000,High Value,11002,5,SAVEA,0.15,4
Pâté chinois,960.0,25,40,Boise,Meat/Poultry,Save-a-lot Markets,Ma Maison,USA,55,960.0,Margaret Peacock,Speedy Express,24.00,1998-04-06 00:00:00.000,High Value,11002,6,SAVEA,0,4
Chai,72.0,1,4,Butte,Beverages,The Cracker Box,Exotic Liquids,USA,1,72.0,Janet Leverling,Federal Shipping,18.00,1998-04-06 00:00:00.000,Low Value,11003,1,THECR,0,3
Boston Crab Meat,184.0,19,10,Butte,Seafood,The Cracker Box,New England Seafood Cannery,USA,40,184.0,Janet Leverling,Federal Shipping,18.40,1998-04-06 00:00:00.000,Low Value,11003,8,THECR,0,3
Filo Mix,70.0,24,10,Butte,Grains/Cereals,The Cracker Box,G'day Mate,USA,52,70.0,Janet Leverling,Federal Shipping,7.00,1998-04-06 00:00:00.000,Low Value,11003,5,THECR,0,3
Gumbär Gummibärchen,187.38,11,6,Bruxelles,Confections,Maison Dewey,Heli Süßwaren GmbH & Co. KG,Belgium,26,187.38,Janet Leverling,Speedy Express,31.23,1998-04-07 00:00:00.000,Medium Value,11004,3,MAISD,0,3
Lakkalikööri,108.0,23,6,Bruxelles,Beverages,Maison Dewey,Karkki Oy,Belgium,76,108.0,Janet Leverling,Speedy Express,18.00,1998-04-07 00:00:00.000,Medium Value,11004,1,MAISD,0,3
